take,t_ms,state,tilt_deg,hipV_per_s
1,103622.8,FALLEN,60.11,-0.001
1,103656.0,FALLEN,60.11,-0.000
1,103689.7,FALLEN,60.05,-0.001
1,103722.9,FALLEN,60.03,-0.002
1,103764.7,FALLEN,60.05,-0.001
1,103789.6,FALLEN,60.07,0.004
1,103822.8,FALLEN,60.09,0.003
1,103857.1,FALLEN,60.09,0.002
1,103889.7,FALLEN,60.12,-0.000
1,103923.7,FALLEN,60.15,0.002
1,103956.0,FALLEN,60.19,0.001
1,103990.4,FALLEN,60.12,0.002
1,104022.8,FALLEN,60.09,0.000
1,104057.1,FALLEN,60.08,0.001
1,104089.5,FALLEN,60.10,-0.001
1,104123.0,FALLEN,60.16,-0.000
1,104156.2,FALLEN,60.21,-0.000
1,104197.8,FALLEN,60.29,-0.000
1,104231.1,FALLEN,60.35,-0.001
1,104264.7,FALLEN,60.43,0.002
1,104298.8,FALLEN,60.49,0.001
1,104331.0,FALLEN,60.55,0.001
1,104356.1,FALLEN,60.51,0.000
1,104390.4,FALLEN,60.46,0.002
1,104423.8,ALERTED,60.45,0.001
1,104456.0,ALERTED,60.49,0.000
1,104498.2,ALERTED,60.52,-0.000
1,104522.7,ALERTED,60.49,-0.000
1,104556.0,ALERTED,60.48,-0.000
1,104589.6,ALERTED,60.43,-0.000
1,104623.7,ALERTED,60.42,-0.000
1,104656.3,ALERTED,60.45,-0.000
1,104690.4,ALERTED,60.48,-0.001
1,104722.8,ALERTED,60.39,0.001
1,104756.4,ALERTED,60.36,-0.000
1,104789.4,ALERTED,60.33,0.001
1,104831.2,ALERTED,60.33,0.000
1,104864.7,ALERTED,60.37,0.001
1,104898.1,ALERTED,60.42,-0.000
1,104922.7,ALERTED,60.32,0.001
1,104956.0,ALERTED,60.24,-0.000
1,104990.5,ALERTED,60.12,0.000
1,105022.8,ALERTED,60.20,-0.000
1,105056.2,ALERTED,60.15,0.001
1,105097.8,ALERTED,60.26,0.001
1,105131.3,ALERTED,60.36,0.000
1,105164.7,ALERTED,60.35,0.000
1,105198.8,ALERTED,60.35,-0.000
1,105222.7,ALERTED,60.26,0.002
1,105264.4,ALERTED,60.20,0.001
1,105297.9,ALERTED,60.19,0.001
1,105331.2,ALERTED,60.15,0.002
1,105364.5,ALERTED,60.25,0.001
1,105397.9,ALERTED,60.28,0.002
1,105431.4,ALERTED,60.30,0.001
1,105456.0,ALERTED,60.29,0.004
1,105489.4,ALERTED,60.35,0.001
1,105522.7,ALERTED,60.36,0.004
1,105557.1,ALERTED,60.49,0.001
1,105590.5,ALERTED,60.42,0.002
1,105622.7,ALERTED,60.47,0.000
1,105656.3,ALERTED,60.62,-0.000
1,105689.3,ALERTED,60.53,0.000
1,105722.7,ALERTED,60.41,-0.001
1,105756.1,ALERTED,60.43,-0.000
1,105789.6,ALERTED,60.40,-0.002
1,105831.1,ALERTED,60.34,-0.003
1,105864.5,ALERTED,60.27,-0.002
1,105898.1,ALERTED,60.19,-0.000
1,105931.1,ALERTED,60.19,-0.000
1,105956.1,ALERTED,60.18,0.000
1,105990.4,ALERTED,60.32,-0.001
1,106022.8,ALERTED,60.35,-0.001
1,106056.2,ALERTED,60.40,-0.000
1,106097.7,ALERTED,60.39,0.000
1,106131.2,ALERTED,60.38,0.001
1,106156.3,ALERTED,60.47,-0.001
1,106197.8,ALERTED,60.48,0.001
1,106231.5,ALERTED,60.54,0.000
1,106264.4,ALERTED,60.49,0.001
1,106297.8,ALERTED,60.53,0.000
1,106323.0,ALERTED,60.50,0.003
1,106357.2,ALERTED,60.59,0.001
1,106397.7,ALERTED,60.61,0.000
1,106422.7,ALERTED,60.64,-0.000
1,106456.1,ALERTED,60.62,-0.000
1,106489.4,ALERTED,60.66,-0.000
1,106522.7,ALERTED,60.62,0.000
1,106565.1,ALERTED,60.66,-0.000
1,106598.0,ALERTED,60.59,0.001
1,106622.8,ALERTED,60.63,0.000
1,106656.0,ALERTED,60.51,0.004
1,106689.4,ALERTED,60.53,0.002
1,106722.8,ALERTED,60.54,0.002
1,106756.1,ALERTED,60.53,0.002
1,106789.5,ALERTED,60.57,0.001
1,106822.7,ALERTED,60.55,0.003
1,106856.1,ALERTED,60.53,0.002
1,106889.5,ALERTED,60.53,0.001
1,106931.1,ALERTED,60.61,0.001
1,106964.5,ALERTED,60.66,0.000
1,106997.8,ALERTED,60.68,0.000
1,107031.1,ALERTED,60.70,-0.001
1,107064.6,ALERTED,60.68,-0.002
1,107097.9,ALERTED,60.60,-0.001
1,107131.1,ALERTED,60.59,-0.002
1,107164.6,ALERTED,60.54,-0.001
1,107197.8,ALERTED,60.61,-0.000
1,107231.2,ALERTED,60.62,-0.000
1,107264.5,ALERTED,60.68,-0.000
1,107290.6,ALERTED,60.76,-0.001
1,107331.1,ALERTED,60.77,-0.001
1,107356.2,ALERTED,60.76,-0.002
1,107390.5,ALERTED,60.68,-0.000
1,107422.9,ALERTED,60.73,-0.001
1,107456.2,ALERTED,60.70,0.006
1,107490.4,ALERTED,60.77,-0.000
1,107522.9,ALERTED,60.77,-0.002
1,107556.1,ALERTED,60.70,-0.001
1,107597.9,ALERTED,60.74,-0.003
1,107622.7,ALERTED,60.66,-0.002
1,107664.5,ALERTED,60.68,-0.002
1,107697.9,ALERTED,60.60,-0.000
1,107731.2,ALERTED,60.62,-0.000
1,107764.5,ALERTED,60.56,0.001
1,107797.8,ALERTED,60.59,0.001
1,107823.9,ALERTED,60.56,-0.000
1,107856.3,ALERTED,60.57,-0.001
1,107897.8,ALERTED,60.50,-0.000
1,107922.8,ALERTED,60.48,-0.000
1,107964.8,ALERTED,60.43,0.003
1,107997.8,ALERTED,60.51,0.001
1,108022.7,ALERTED,60.57,0.004
1,108057.1,ALERTED,60.69,0.001
1,108089.6,ALERTED,60.60,0.000
1,108123.7,ALERTED,60.63,-0.000
1,108156.2,ALERTED,60.69,-0.000
1,108190.5,ALERTED,60.64,0.000
1,108222.8,ALERTED,60.64,0.000
1,108257.0,ALERTED,60.57,-0.002
1,108297.8,ALERTED,60.58,-0.001
1,108331.2,ALERTED,60.54,-0.000
1,108364.4,ALERTED,60.56,0.001
1,108398.1,ALERTED,60.64,0.001
1,108431.4,ALERTED,60.68,0.002
1,108464.4,ALERTED,60.74,0.001
1,108497.7,ALERTED,60.76,0.003
1,108531.4,ALERTED,60.78,0.002
1,108556.1,ALERTED,60.79,0.002
1,108597.9,ALERTED,60.78,0.001
1,108631.2,ALERTED,60.77,0.001
1,108664.6,ALERTED,60.78,0.001
1,108698.1,ALERTED,60.78,0.000
1,108731.0,ALERTED,60.82,-0.000
1,108764.8,ALERTED,60.80,0.002
1,108789.4,ALERTED,60.79,-0.000
1,108823.8,ALERTED,60.74,0.002
1,108856.3,ALERTED,60.71,0.000
1,108890.4,ALERTED,60.71,-0.000
1,108931.1,ALERTED,60.70,-0.001
1,108964.6,ALERTED,60.64,-0.005
1,108998.7,ALERTED,60.55,-0.003
1,109031.2,ALERTED,60.54,-0.005
1,109064.5,ALERTED,60.47,-0.003
1,109097.8,ALERTED,60.45,-0.002
1,109131.1,ALERTED,60.39,-0.001
1,109165.6,ALERTED,60.39,-0.000
1,109198.1,ALERTED,60.47,-0.001
1,109231.4,ALERTED,60.48,-0.000
1,109264.4,ALERTED,60.60,-0.000
1,109298.1,ALERTED,60.63,0.002
1,109323.0,ALERTED,60.74,-0.002
1,109357.1,ALERTED,60.76,-0.002
1,109398.1,ALERTED,60.67,0.001
1,109422.7,ALERTED,60.68,0.001
1,109464.9,ALERTED,60.64,0.002
1,109489.4,ALERTED,60.67,0.000
1,109531.1,ALERTED,60.69,0.000
1,109564.8,ALERTED,60.72,-0.000
1,109597.7,ALERTED,60.75,-0.002
1,109631.4,ALERTED,60.75,-0.001
1,109664.4,ALERTED,60.81,-0.001
1,109697.8,ALERTED,60.77,0.001
1,109722.8,ALERTED,60.81,-0.002
1,109756.2,ALERTED,60.76,-0.002
1,109789.6,ALERTED,60.68,-0.002
1,109822.8,ALERTED,60.71,-0.001
1,109864.7,ALERTED,60.67,-0.000
1,109898.2,ALERTED,60.61,-0.002
1,109922.8,ALERTED,60.57,0.001
1,109964.8,ALERTED,60.63,-0.000
1,109997.7,ALERTED,60.61,0.002
1,110022.7,ALERTED,60.67,0.001
1,110064.5,ALERTED,60.64,0.001
1,110089.4,ALERTED,60.71,0.000
1,110123.0,ALERTED,60.69,0.002
1,110165.4,ALERTED,60.78,0.001
1,110197.9,ALERTED,60.78,0.001
1,110231.1,ALERTED,60.80,0.000
1,110264.5,ALERTED,60.79,-0.001
1,110297.9,ALERTED,60.71,0.000
1,110331.1,ALERTED,60.76,-0.001
1,110364.9,ALERTED,60.68,-0.001
1,110397.8,ALERTED,60.67,-0.000
1,110431.4,ALERTED,60.62,0.000
1,110464.5,ALERTED,60.61,0.000
1,110498.1,ALERTED,60.59,0.000
1,110531.2,ALERTED,60.57,-0.000
1,110564.8,ALERTED,60.56,-0.001
1,110598.1,ALERTED,60.56,-0.000
1,110631.5,ALERTED,60.68,-0.001
1,110664.8,ALERTED,60.69,0.000
1,110698.1,ALERTED,60.79,0.000
1,110731.5,ALERTED,60.79,-0.001
1,110764.8,ALERTED,60.74,-0.001
1,110798.1,ALERTED,60.65,0.000
1,110831.4,ALERTED,60.59,-0.000
1,110864.4,ALERTED,60.52,-0.002
1,110897.9,ALERTED,60.52,-0.001
1,110931.4,ALERTED,60.48,-0.000
1,110964.6,ALERTED,60.48,0.000
1,110998.0,ALERTED,60.45,0.000
1,111031.4,ALERTED,60.46,0.001
1,111064.8,ALERTED,60.46,-0.001
1,111097.7,ALERTED,60.42,0.000
1,111131.1,ALERTED,60.53,0.000
1,111156.1,ALERTED,60.57,0.001
1,111197.8,ALERTED,60.60,-0.000
1,111231.1,ALERTED,60.60,-0.000
1,111264.5,ALERTED,60.64,0.000
1,111297.8,ALERTED,60.66,0.002
1,111331.1,ALERTED,60.61,0.016
1,111364.8,ALERTED,60.54,0.022
1,111397.7,ALERTED,60.50,0.021
1,111431.4,ALERTED,60.41,0.019
1,111464.6,ALERTED,60.36,0.038
1,111497.8,ALERTED,60.39,0.029
1,111531.1,ALERTED,61.52,0.025
1,111564.7,ALERTED,62.24,-0.008
1,111598.0,ALERTED,62.85,-0.002
1,111631.1,ALERTED,63.96,0.007
1,111664.9,ALERTED,64.72,-0.004
1,111689.4,ALERTED,65.78,-0.014
1,111731.5,ALERTED,67.13,-0.025
1,111764.8,ALERTED,68.99,-0.035
1,111797.7,ALERTED,70.27,-0.054
1,111831.5,ALERTED,71.85,-0.042
1,111856.0,ALERTED,73.39,-0.041
1,111898.2,ALERTED,75.24,-0.039
1,111931.1,ALERTED,77.68,-0.021
1,111964.5,ALERTED,79.40,-0.003
1,111989.3,ALERTED,81.11,0.017
1,112023.7,ALERTED,82.51,0.050
1,112056.0,ALERTED,84.03,0.086
1,112097.8,ALERTED,85.39,0.075
1,112131.2,ALERTED,86.83,0.081
1,112164.5,ALERTED,87.38,0.114
1,112197.8,ALERTED,87.57,0.065
1,112231.1,ALERTED,87.36,0.051
1,112264.4,ALERTED,86.28,0.065
1,112289.7,ALERTED,86.51,0.024
1,112331.5,ALERTED,86.87,0.008
1,112364.4,ALERTED,87.46,-0.046
1,112397.7,ALERTED,88.10,-0.083
1,112431.2,ALERTED,88.59,-0.091
1,112464.5,ALERTED,88.82,-0.097
1,112497.9,ALERTED,88.81,-0.113
1,112532.1,ALERTED,88.22,-0.113
1,112563.5,ALERTED,87.11,-0.124
1,112597.8,ALERTED,85.32,-0.119
1,112622.8,ALERTED,83.39,-0.142
1,112664.5,ALERTED,81.33,-0.144
1,112697.8,ALERTED,79.53,-0.120
1,112722.8,ALERTED,78.09,-0.122
1,112756.1,ALERTED,77.39,-0.076
1,112789.4,ALERTED,77.22,-0.042
1,112823.8,ALERTED,77.15,-0.039
1,112856.2,ALERTED,76.92,-0.063
1,112897.8,ALERTED,77.21,-0.045
1,112931.5,ALERTED,77.98,-0.050
1,112963.4,ALERTED,79.24,-0.089
1,112997.2,ALERTED,81.34,-0.090
1,113030.1,ALERTED,84.37,-0.110
1,113063.9,ALERTED,86.35,-0.158
1,113097.2,ALERTED,86.64,-0.127
1,113131.2,ALERTED,83.83,-0.086
1,113164.5,ALERTED,79.61,-0.046
1,113199.0,ALERTED,75.27,-0.097
1,113222.7,ALERTED,71.25,-0.139
1,113264.6,ALERTED,67.60,-0.144
1,113298.8,ALERTED,62.75,-0.128
1,113331.1,ALERTED,56.82,-0.104
1,113364.4,ALERTED,50.20,-0.135
1,113397.8,STANDING,43.91,-0.136
1,113432.3,STANDING,38.06,-0.063
1,113456.0,STANDING,33.03,-0.030
1,113498.2,STANDING,28.83,0.003
1,113531.0,STANDING,25.15,0.025
1,113565.4,STANDING,21.63,0.063
1,113597.7,STANDING,18.30,0.068
1,113631.1,STANDING,15.14,0.060
1,113664.7,STANDING,11.70,0.133
1,113689.7,STANDING,8.86,0.117
1,113732.2,STANDING,6.32,0.025
1,113764.8,STANDING,4.25,-0.037
1,113797.8,STANDING,2.80,-0.076
1,113831.1,STANDING,1.75,-0.172
1,113857.1,STANDING,1.39,-0.206
1,113889.6,STANDING,1.38,-0.145
1,113931.1,STANDING,1.62,-0.079
1,113965.5,STANDING,2.05,-0.052
1,113997.7,STANDING,2.33,-0.049
1,114022.7,STANDING,2.46,-0.042
1,114064.5,STANDING,2.53,-0.017
1,114097.8,STANDING,2.69,-0.006
1,114131.5,STANDING,2.83,-0.001
1,114164.9,STANDING,3.04,0.006
1,114197.9,STANDING,3.08,0.098
1,114231.1,STANDING,3.06,0.181
1,114264.5,STANDING,2.82,0.314
1,114297.9,STANDING,2.65,0.348
1,114332.1,STANDING,2.49,0.318
1,114364.5,STANDING,2.50,0.277
1,114397.8,STANDING,2.45,0.172
1,114430.7,STANDING,2.39,0.148
1,114464.5,STANDING,2.43,0.108
1,114497.8,STANDING,2.60,0.113
1,114530.9,STANDING,3.07,0.073
1,114564.8,STANDING,3.72,-0.119
1,114599.0,STANDING,4.28,-0.132
1,114632.3,STANDING,4.65,-0.044
1,114665.6,STANDING,4.88,0.262
1,114698.8,FALLING,4.78,0.494
1,114731.1,FALLING,4.43,0.522
1,114764.7,FALLING,4.04,0.483
1,114789.4,FALLING,3.66,0.403
1,114831.2,FALLING,3.33,0.214
1,114864.5,FALLING,3.15,0.062
1,114897.9,FALLING,3.16,-0.006
1,114931.4,FALLING,3.24,-0.029
1,114964.7,FALLING,3.19,-0.027
1,114998.0,FALLING,3.11,-0.041
1,115031.5,FALLING,3.01,-0.093
1,115064.4,FALLING,2.91,-0.091
1,115098.2,FALLING,2.86,-0.099
1,115131.5,FALLING,2.84,-0.081
1,115164.4,FALLING,2.84,-0.069
1,115198.2,FALLING,2.86,-0.044
1,115231.2,FALLING,2.89,-0.071
1,115264.6,FALLING,2.89,-0.024
1,115297.9,FALLING,2.87,-0.015
1,115331.5,FALLING,2.83,-0.010
1,115356.2,FALLING,2.80,0.016
1,115389.4,FALLING,2.75,0.013
1,115423.9,FALLING,2.72,0.013
1,115456.1,FALLING,2.72,-0.002
1,115497.9,FALLING,2.79,-0.003
1,115523.2,FALLING,2.82,-0.000
1,115557.1,FALLING,2.86,0.005
1,115597.7,FALLING,2.95,0.005
1,115631.1,FALLING,3.07,0.005
1,115664.4,FALLING,3.18,0.007
1,115698.2,FALLING,3.31,0.007
1,115731.5,STANDING,3.36,0.014
1,115764.4,STANDING,3.38,0.020
1,115798.2,STANDING,3.40,0.027
1,115831.0,STANDING,3.35,0.031
1,115864.4,STANDING,3.30,0.026
1,115897.8,STANDING,3.29,0.017
1,115931.2,STANDING,3.34,0.013
1,115964.4,STANDING,3.41,0.032
1,115998.2,STANDING,3.51,0.043
1,116031.4,STANDING,3.57,0.030
1,116064.9,STANDING,3.68,0.008
1,116097.8,STANDING,3.74,0.004
1,116131.1,STANDING,3.79,-0.007
1,116164.4,STANDING,3.84,-0.005
1,116197.7,STANDING,3.90,0.010
1,116231.5,STANDING,3.88,-0.001
1,116264.8,STANDING,3.88,0.005
1,116298.2,STANDING,3.87,-0.001
1,116331.2,STANDING,3.80,-0.012
1,116365.6,STANDING,3.74,-0.028
1,116397.9,STANDING,3.68,-0.014
1,116431.2,STANDING,3.59,-0.022
1,116464.6,STANDING,3.49,-0.015
1,116497.7,STANDING,3.34,-0.009
1,116531.1,STANDING,3.21,-0.031
1,116564.4,STANDING,3.10,-0.048
1,116597.9,STANDING,2.96,-0.081
1,116631.1,STANDING,2.85,-0.075
1,116664.8,STANDING,2.74,-0.058
1,116689.4,STANDING,2.60,-0.033
1,116731.1,STANDING,2.51,-0.011
1,116764.5,STANDING,2.34,0.004
1,116797.8,STANDING,2.22,-0.001
1,116831.2,STANDING,1.96,0.012
1,116864.4,STANDING,1.80,-0.003
1,116898.2,STANDING,1.63,-0.085
1,116922.8,STANDING,1.54,-0.254
1,116964.5,STANDING,1.50,-0.263
1,116998.0,STANDING,1.47,-0.281
1,117031.2,STANDING,1.47,-0.277
1,117064.4,STANDING,1.45,-0.317
1,117098.8,STANDING,1.39,-0.281
1,117132.2,STANDING,1.35,-0.348
1,117164.5,STANDING,1.29,-0.347
1,117197.8,STANDING,1.33,-0.373
1,117231.5,STANDING,1.44,-0.301
1,117264.8,STANDING,1.52,-0.225
1,117298.2,STANDING,1.53,-0.165
1,117331.1,STANDING,1.50,-0.154
1,117364.5,STANDING,1.38,-0.131
1,117398.8,STANDING,1.24,-0.088
1,117431.5,STANDING,1.11,-0.082
1,117464.4,STANDING,1.06,-0.114
1,117497.8,STANDING,1.07,-0.174
1,117532.2,STANDING,1.17,-0.163
1,117564.5,STANDING,1.37,-0.151
1,117598.1,STANDING,1.74,-0.177
1,117631.1,STANDING,2.19,-0.186
1,117664.7,STANDING,2.70,-0.165
1,117698.2,STANDING,3.16,-0.213
1,117731.1,STANDING,3.44,-0.245
1,117764.9,STANDING,3.64,-0.270
1,117798.1,STANDING,3.71,-0.299
1,117832.3,STANDING,3.75,-0.299
1,117865.6,STANDING,3.75,-0.246
1,117897.7,STANDING,3.74,-0.187
1,117931.2,STANDING,3.76,-0.141
1,117964.5,STANDING,3.83,-0.081
1,117997.9,STANDING,3.89,-0.089
1,118031.4,STANDING,3.90,-0.064
1,118064.8,STANDING,3.96,-0.048
1,118097.7,STANDING,3.98,-0.033
1,118131.2,STANDING,3.99,-0.006
1,118164.4,STANDING,4.00,0.007
1,118198.1,STANDING,4.03,0.012
1,118231.5,STANDING,4.07,0.013
1,118264.4,STANDING,4.09,-0.006
1,118298.1,STANDING,3.97,-0.009
1,118332.4,STANDING,3.73,-0.022
1,118365.7,STANDING,3.37,-0.026
1,118397.7,STANDING,3.03,-0.083
1,118431.1,STANDING,2.63,-0.143
1,118464.4,STANDING,2.23,-0.161
1,118498.2,STANDING,1.96,-0.186
1,118531.0,STANDING,1.69,-0.190
1,118564.9,STANDING,1.50,-0.162
1,118597.9,STANDING,1.38,-0.108
1,118631.1,STANDING,1.24,-0.061
1,118664.4,STANDING,1.08,-0.047
1,118697.7,STANDING,0.90,-0.033
1,118731.5,STANDING,0.71,-0.020
1,118764.4,STANDING,0.52,-0.014
1,118798.1,STANDING,0.32,-0.015
1,118831.2,STANDING,0.29,-0.017
1,118865.6,STANDING,0.42,-0.022
1,118898.8,STANDING,0.62,-0.018
1,118931.2,STANDING,0.87,-0.040
1,118964.4,STANDING,1.06,-0.037
1,118997.7,STANDING,1.19,-0.030
1,119031.0,STANDING,1.14,-0.033
1,119064.4,STANDING,1.06,-0.035
1,119097.8,STANDING,1.00,-0.042
1,119131.2,STANDING,0.94,-0.044
1,119164.9,STANDING,0.80,-0.054
1,119197.7,STANDING,0.53,-0.051
1,119231.1,STANDING,0.44,-0.031
1,119264.8,STANDING,0.60,-0.022
1,119297.8,STANDING,0.98,-0.012
1,119331.4,STANDING,1.43,-0.005
1,119364.4,STANDING,1.84,-0.002
1,119398.1,STANDING,2.18,-0.001
1,119431.6,STANDING,2.38,-0.000
1,119464.6,STANDING,2.48,0.002
1,119498.1,STANDING,2.58,0.001
1,119532.2,STANDING,2.63,-0.004
1,119564.5,STANDING,2.71,-0.007
1,119598.2,STANDING,2.80,-0.001
1,119631.1,STANDING,2.83,0.013
1,119664.8,STANDING,2.83,0.027
1,119699.0,STANDING,2.85,0.021
1,119731.1,STANDING,2.83,0.012
1,119764.4,STANDING,2.74,0.003
1,119798.2,STANDING,2.64,-0.003
1,119831.1,STANDING,2.56,-0.011
1,119864.8,STANDING,2.63,-0.027
1,119898.2,STANDING,2.69,-0.026
1,119932.3,STANDING,2.76,-0.010
1,119965.7,STANDING,2.79,-0.012
1,119997.8,STANDING,2.61,-0.007
1,120031.2,STANDING,2.51,-0.004
1,120064.5,STANDING,2.36,-0.002
1,120098.0,STANDING,2.29,0.000
1,120131.1,STANDING,2.27,0.003
1,120164.8,STANDING,2.27,0.002
1,120198.2,STANDING,2.18,0.012
1,120231.4,STANDING,2.17,0.008
1,120264.4,STANDING,2.18,0.005
1,120297.8,STANDING,2.19,0.009
1,120332.3,STANDING,2.24,0.005
1,120364.6,STANDING,2.19,-0.002
1,120398.0,STANDING,2.19,-0.007
1,120431.2,STANDING,2.14,-0.006
1,120464.5,STANDING,2.13,-0.006
1,120497.8,STANDING,2.08,-0.004
1,120531.4,STANDING,2.06,-0.003
1,120564.5,STANDING,2.05,-0.002
1,120598.1,STANDING,2.03,-0.005
1,120631.2,STANDING,1.98,-0.000
1,120664.5,STANDING,1.91,-0.002
1,120697.9,STANDING,1.80,-0.005
1,120731.2,STANDING,1.70,-0.004
1,120765.5,STANDING,1.60,-0.002
1,120798.9,STANDING,1.52,-0.000
1,120831.1,STANDING,1.49,0.003
1,120864.5,STANDING,1.46,0.005
1,120898.9,STANDING,1.39,0.007
1,120931.1,STANDING,1.25,0.009
1,120964.4,STANDING,0.97,0.012
1,120998.2,STANDING,0.70,0.021
1,121031.5,STANDING,0.88,0.032
1,121064.7,STANDING,1.40,0.034
1,121097.7,STANDING,2.13,0.040
1,121131.5,STANDING,3.00,0.048
1,121164.9,STANDING,4.07,0.062
1,121197.7,STANDING,5.26,0.083
1,121231.5,STANDING,6.44,0.128
1,121264.6,STANDING,7.57,0.139
1,121298.2,STANDING,8.58,0.196
1,121332.3,STANDING,9.61,0.256
1,121364.9,STANDING,10.64,0.297
1,121397.9,STANDING,11.67,0.342
1,121431.1,STANDING,12.67,0.433
1,121464.4,FALLING,13.76,0.513
1,121497.9,FALLING,14.35,0.508
1,121531.1,FALLING,14.58,0.519
1,121564.8,FALLING,14.72,0.510
1,121597.8,FALLING,14.44,0.517
1,121631.1,FALLING,13.75,0.553
1,121665.5,FALLING,13.47,0.549
1,121698.1,FALLING,13.69,0.580
1,121731.5,FALLING,14.56,0.551
1,121764.4,FALLING,16.60,0.575
1,121797.8,FALLING,20.29,0.551
1,121831.1,FALLING,24.81,0.375
1,121864.5,FALLING,30.40,0.165
1,121889.4,FALLING,38.45,0.105
1,121931.2,FALLING,47.69,0.039
1,121964.7,FALLING,57.72,-0.011
1,121998.9,FALLEN,67.15,-0.047
1,122031.2,FALLEN,76.19,-0.031
1,122064.5,FALLEN,77.87,-0.057
1,122097.8,FALLEN,76.18,-0.066
1,122131.1,FALLEN,73.17,-0.044
1,122164.4,FALLEN,70.29,-0.007
1,122197.7,FALLEN,67.95,-0.001
1,122231.1,FALLEN,66.31,-0.009
1,122264.8,FALLEN,64.31,-0.003
1,122298.2,FALLEN,62.79,-0.016
1,122331.2,FALLEN,61.41,-0.030
1,122365.4,FALLEN,60.43,-0.026
1,122397.7,FALLEN,59.59,-0.002
1,122431.1,FALLEN,58.90,-0.006
1,122464.4,FALLEN,58.02,0.005
1,122497.7,FALLEN,57.41,0.046
1,122531.5,FALLEN,56.91,0.083
1,122564.7,FALLEN,56.38,0.116
1,122598.9,FALLEN,56.07,0.112
1,122631.2,FALLEN,56.03,0.046
1,122664.6,FALLEN,56.24,0.014
1,122697.9,FALLEN,56.46,-0.012
1,122731.5,FALLEN,56.59,-0.054
1,122764.5,FALLEN,56.99,-0.036
1,122797.9,FALLEN,57.47,-0.022
1,122831.5,FALLEN,58.55,-0.020
1,122864.4,FALLEN,59.98,-0.014
1,122897.8,FALLEN,61.10,-0.010
1,122931.5,FALLEN,61.79,0.001
1,122964.4,FALLEN,62.08,0.001
1,122998.2,FALLEN,62.16,-0.004
1,123031.3,FALLEN,61.97,-0.011
1,123064.7,FALLEN,61.85,-0.010
1,123097.8,FALLEN,61.69,-0.007
1,123131.3,FALLEN,61.54,-0.003
1,123164.8,FALLEN,61.50,0.003
1,123198.1,FALLEN,61.55,0.001
1,123231.1,FALLEN,61.82,0.005
1,123264.5,FALLEN,62.42,0.028
1,123297.9,FALLEN,62.99,0.024
1,123331.0,FALLEN,63.54,0.024
1,123365.6,FALLEN,63.98,0.018
1,123398.8,FALLEN,64.26,0.011
1,123431.1,FALLEN,64.47,0.007
1,123464.4,FALLEN,64.61,0.004
1,123497.7,FALLEN,64.65,0.003
1,123531.6,FALLEN,64.69,0.001
1,123564.8,FALLEN,64.75,0.001
1,123597.7,FALLEN,64.84,0.003
1,123632.3,FALLEN,64.99,0.001
1,123664.5,FALLEN,65.08,-0.002
1,123697.7,FALLEN,65.08,0.001
1,123731.1,FALLEN,65.14,-0.002
1,123756.1,FALLEN,65.20,-0.002
1,123797.9,FALLEN,65.33,-0.001
1,123831.2,FALLEN,65.50,-0.001
1,123864.5,FALLEN,65.63,-0.000
1,123897.8,FALLEN,65.75,0.000
1,123931.2,FALLEN,65.91,0.000
1,123965.6,FALLEN,66.08,0.000
1,123997.9,FALLEN,66.19,0.001
1,124031.4,FALLEN,66.30,0.003
1,124065.6,FALLEN,66.39,0.003
1,124098.0,FALLEN,66.46,0.000
1,124131.1,FALLEN,66.51,0.000
1,124164.6,FALLEN,66.57,0.003
1,124198.1,FALLEN,66.68,0.008
1,124231.3,FALLEN,66.76,0.005
1,124264.9,FALLEN,66.83,0.005
1,124297.7,FALLEN,66.88,0.003
1,124331.1,FALLEN,66.96,-0.002
1,124364.9,FALLEN,66.99,0.002
1,124397.8,FALLEN,66.98,0.002
1,124431.5,FALLEN,66.98,0.001
1,124464.4,FALLEN,66.99,-0.001
1,124498.2,FALLEN,67.01,0.001
1,124531.5,FALLEN,66.95,0.006
1,124564.5,FALLEN,66.92,0.001
1,124597.7,FALLEN,66.88,0.000
1,124631.1,FALLEN,66.88,-0.000
1,124664.4,FALLEN,66.89,-0.001
1,124689.6,FALLEN,66.93,-0.001
1,124731.1,FALLEN,67.02,-0.000
1,124764.4,FALLEN,67.12,-0.000
1,124797.8,FALLEN,67.18,-0.001
1,124831.1,FALLEN,67.22,-0.001
1,124864.8,FALLEN,67.25,-0.002
1,124898.8,FALLEN,67.24,-0.001
1,124931.5,FALLEN,67.23,-0.002
1,124965.6,FALLEN,67.23,-0.002
1,124997.8,FALLEN,67.23,-0.002
1,125031.4,FALLEN,67.24,-0.001
1,125064.9,FALLEN,67.22,0.001
1,125097.8,FALLEN,67.22,0.000
1,125131.3,FALLEN,67.22,0.000
1,125164.8,FALLEN,67.24,-0.002
1,125197.9,FALLEN,67.25,-0.001
1,125231.4,FALLEN,67.28,-0.001
1,125264.4,FALLEN,67.28,0.000
1,125297.8,FALLEN,67.28,-0.000
1,125331.5,FALLEN,67.28,0.000
1,125365.5,FALLEN,67.29,-0.001
1,125398.0,FALLEN,67.30,-0.001
1,125431.1,FALLEN,67.31,-0.002
1,125464.4,FALLEN,67.30,-0.001
1,125497.8,FALLEN,67.22,0.000
1,125531.4,FALLEN,67.19,0.000
1,125556.1,FALLEN,67.18,0.002
1,125597.7,FALLEN,67.19,0.001
