take,t_ms,state,tilt_deg,hipV_per_s
1,6560.9,STANDING,0.82,-0.031
1,6594.1,STANDING,1.39,-0.021
1,6627.5,STANDING,2.07,-0.012
1,6660.9,STANDING,2.75,-0.006
1,6694.2,STANDING,3.30,-0.003
1,6727.5,STANDING,3.76,0.025
1,6760.8,STANDING,4.04,0.053
1,6794.1,STANDING,4.20,0.070
1,6827.5,STANDING,4.27,0.050
1,6861.9,STANDING,4.10,0.037
1,6894.2,STANDING,3.87,0.030
1,6928.4,STANDING,3.55,0.065
1,6960.8,STANDING,3.35,0.068
1,6994.2,STANDING,3.12,0.061
1,7027.8,STANDING,2.71,0.041
1,7061.0,STANDING,2.26,0.032
1,7095.3,STANDING,1.97,0.041
1,7126.5,STANDING,1.92,0.031
1,7160.8,STANDING,1.84,0.026
1,7195.2,STANDING,1.72,0.039
1,7228.6,STANDING,1.61,0.043
1,7261.1,STANDING,1.67,0.037
1,7294.4,STANDING,1.93,0.012
1,7327.8,STANDING,2.27,-0.012
1,7360.8,STANDING,2.69,-0.041
1,7394.2,STANDING,3.00,-0.031
1,7428.5,STANDING,3.15,-0.009
1,7461.9,STANDING,3.35,-0.005
1,7494.2,STANDING,3.53,0.009
1,7527.5,STANDING,3.68,0.026
1,7561.0,STANDING,3.87,0.022
1,7595.3,STANDING,4.10,0.008
1,7628.5,STANDING,4.36,-0.006
1,7661.1,STANDING,4.70,-0.048
1,7694.2,STANDING,5.06,-0.064
1,7727.5,STANDING,5.55,-0.071
1,7761.9,STANDING,6.05,-0.078
1,7794.2,STANDING,6.56,-0.102
1,7828.7,STANDING,7.10,-0.089
1,7860.9,STANDING,7.67,-0.082
1,7894.3,STANDING,8.28,-0.103
1,7927.8,STANDING,8.92,-0.086
1,7960.8,STANDING,9.73,-0.117
1,7994.2,STANDING,10.90,-0.157
1,8027.8,STANDING,12.08,-0.117
1,8060.9,STANDING,13.30,-0.090
1,8095.3,STANDING,14.70,-0.103
1,8127.5,STANDING,16.20,-0.054
1,8160.8,STANDING,17.88,-0.054
1,8194.5,STANDING,19.63,-0.042
1,8227.5,STANDING,21.34,-0.009
1,8262.0,STANDING,23.25,0.018
1,8294.4,STANDING,25.72,0.019
1,8327.7,STANDING,28.87,0.026
1,8361.9,STANDING,32.69,0.039
1,8394.2,STANDING,36.95,0.049
1,8427.5,STANDING,41.38,0.066
1,8461.3,STANDING,46.41,0.060
1,8494.2,STANDING,52.05,0.047
1,8527.6,STANDING,58.32,0.056
1,8561.1,STANDING,64.33,0.063
1,8594.2,STANDING,69.76,0.064
1,8628.6,STANDING,74.35,0.092
1,8660.9,STANDING,78.83,0.139
1,8694.5,STANDING,82.94,0.170
1,8727.5,STANDING,83.05,0.183
1,8761.1,STANDING,80.21,0.130
1,8794.2,STANDING,76.85,0.076
1,8827.6,STANDING,73.60,0.079
1,8861.1,STANDING,70.47,0.083
1,8894.6,STANDING,67.00,0.096
1,8927.5,STANDING,64.07,0.142
1,8960.8,STANDING,61.86,0.165
1,8994.5,STANDING,61.60,0.190
1,9027.5,STANDING,61.65,0.236
1,9060.8,STANDING,62.65,0.260
1,9094.2,STANDING,65.20,0.325
1,9127.8,STANDING,68.46,0.352
1,9160.8,STANDING,71.50,0.292
1,9194.6,STANDING,74.83,0.297
1,9227.5,STANDING,78.26,0.364
1,9262.0,STANDING,82.65,0.331
1,9294.2,STANDING,83.06,0.313
1,9335.9,STANDING,80.33,0.279
1,9360.8,STANDING,75.02,0.332
1,9394.2,STANDING,66.99,0.354
1,9427.5,STANDING,61.21,0.268
1,9461.1,STANDING,55.91,0.269
1,9494.4,STANDING,51.78,0.174
1,9527.6,STANDING,48.78,0.077
1,9560.8,STANDING,46.91,0.018
1,9594.2,STANDING,45.38,-0.012
1,9627.6,STANDING,43.61,-0.017
1,9661.1,STANDING,40.64,-0.017
1,9694.4,STANDING,37.22,-0.005
1,9727.5,STANDING,34.24,0.013
1,9760.9,STANDING,32.15,0.048
1,9794.3,STANDING,30.49,0.073
1,9827.7,STANDING,29.30,0.084
1,9861.1,STANDING,28.99,0.023
1,9894.2,STANDING,29.20,0.016
1,9927.5,STANDING,30.40,-0.025
1,9961.1,STANDING,31.80,-0.024
1,9994.2,STANDING,33.56,-0.039
1,10027.5,STANDING,35.39,-0.059
1,10061.1,STANDING,37.09,-0.077
1,10094.1,STANDING,39.22,-0.046
1,10128.5,STANDING,41.33,-0.027
1,10161.1,STANDING,44.09,-0.012
1,10194.2,STANDING,47.33,-0.012
1,10228.6,STANDING,50.66,-0.002
1,10261.1,STANDING,53.78,0.003
1,10295.2,STANDING,56.74,0.004
1,10327.7,STANDING,59.47,-0.008
1,10360.8,STANDING,62.05,-0.009
1,10394.4,STANDING,64.29,-0.007
1,10427.9,STANDING,66.24,-0.005
1,10460.9,STANDING,68.18,-0.004
1,10494.4,STANDING,69.87,-0.002
1,10527.5,STANDING,71.52,-0.001
1,10560.8,STANDING,72.86,-0.001
1,10595.2,STANDING,74.03,0.007
1,10627.7,STANDING,75.52,0.012
1,10662.0,STANDING,76.65,0.032
1,10694.2,STANDING,77.74,0.042
1,10728.5,STANDING,78.86,0.037
1,10760.9,STANDING,80.23,0.036
1,10794.2,STANDING,81.52,0.047
1,10827.5,STANDING,82.32,0.057
1,10860.8,STANDING,83.09,0.050
1,10894.4,STANDING,83.81,0.043
1,10927.7,STANDING,84.34,0.032
1,10961.1,STANDING,84.70,0.035
1,10994.5,STANDING,84.99,0.021
1,11027.5,STANDING,85.25,0.014
1,11061.0,STANDING,85.32,0.012
1,11094.4,STANDING,85.38,0.008
1,11128.6,STANDING,85.27,0.016
1,11161.1,STANDING,85.01,0.025
1,11194.2,STANDING,84.74,0.019
1,11227.8,STANDING,84.49,0.014
1,11260.9,STANDING,84.20,0.008
1,11294.3,STANDING,83.81,0.018
1,11327.8,STANDING,83.51,0.011
1,11360.8,STANDING,83.26,0.008
1,11395.3,STANDING,83.02,0.008
1,11428.6,STANDING,82.82,0.005
1,11461.0,STANDING,82.61,0.001
1,11494.5,STANDING,82.52,0.002
1,11526.9,STANDING,82.48,-0.001
1,11560.9,STANDING,82.54,-0.001
1,11594.2,STANDING,82.60,-0.001
1,11627.5,STANDING,82.76,-0.000
1,11660.8,STANDING,82.89,-0.002
1,11694.4,STANDING,83.05,-0.006
1,11727.7,STANDING,83.14,-0.002
1,11761.9,STANDING,83.14,0.000
1,11794.1,STANDING,83.12,0.000
1,11827.7,STANDING,83.08,0.002
1,11860.8,STANDING,83.00,0.003
1,11894.2,STANDING,82.79,-0.000
1,11927.5,STANDING,82.58,0.004
1,11961.0,STANDING,82.33,0.008
1,11994.3,STANDING,82.15,0.006
1,12027.5,STANDING,82.01,0.005
1,12060.9,STANDING,81.91,0.004
1,12094.4,STANDING,81.82,0.004
1,12127.6,STANDING,81.76,0.002
1,12161.1,STANDING,81.72,0.002
1,12194.2,STANDING,81.69,0.001
1,12227.5,STANDING,81.66,0.001
1,12261.1,STANDING,81.63,0.001
1,12294.6,STANDING,81.62,0.001
1,12327.5,STANDING,81.60,0.001
1,12362.1,STANDING,81.62,-0.002
1,12395.2,STANDING,81.60,0.001
1,12427.5,STANDING,81.59,0.001
1,12461.2,STANDING,81.58,-0.000
1,12494.2,STANDING,81.59,0.000
1,12527.8,STANDING,81.61,0.000
1,12561.0,STANDING,81.66,-0.002
1,12594.4,STANDING,81.68,0.001
1,12627.5,STANDING,81.72,0.001
1,12660.8,STANDING,81.76,0.002
1,12694.4,STANDING,81.81,0.002
1,12728.6,STANDING,81.87,-0.001
1,12761.1,STANDING,81.92,-0.000
1,12794.5,STANDING,81.95,-0.001
1,12827.5,STANDING,81.89,-0.001
1,12861.9,STANDING,81.81,0.001
1,12894.2,STANDING,81.77,0.001
1,12927.7,STANDING,81.75,0.001
1,12961.0,STANDING,81.73,0.001
1,12994.3,STANDING,81.72,0.004
1,13028.7,STANDING,81.72,0.002
1,13061.1,STANDING,81.75,0.002
1,13095.3,STANDING,81.79,-0.000
1,13128.7,STANDING,81.81,-0.001
1,13161.1,STANDING,81.78,-0.001
1,13194.2,STANDING,81.75,-0.000
1,13227.8,STANDING,81.74,-0.000
1,13261.1,STANDING,81.74,0.000
1,13294.2,STANDING,81.75,0.003
1,13327.8,STANDING,81.76,-0.001
1,13360.8,STANDING,81.74,0.002
1,13394.4,STANDING,81.73,-0.001
1,13427.5,STANDING,81.73,-0.000
1,13461.1,STANDING,81.77,0.001
1,13495.2,STANDING,81.87,0.000
1,13528.5,STANDING,81.95,0.001
1,13561.1,STANDING,81.97,0.000
1,13594.5,STANDING,81.86,-0.000
1,13628.5,STANDING,81.76,0.003
1,13660.9,STANDING,81.69,0.001
1,13694.5,STANDING,81.62,0.001
1,13727.5,STANDING,81.61,-0.001
1,13761.2,STANDING,81.61,-0.000
1,13794.3,STANDING,81.65,-0.000
1,13827.5,STANDING,81.70,-0.002
1,13861.1,STANDING,81.73,-0.002
1,13894.4,STANDING,81.65,-0.000
1,13928.6,STANDING,81.58,0.001
1,13962.0,STANDING,81.56,-0.001
1,14003.5,STANDING,81.56,-0.001
1,14036.9,STANDING,81.57,-0.001
1,14069.6,STANDING,81.61,0.000
1,14094.2,STANDING,81.66,-0.002
1,14127.7,STANDING,81.76,-0.003
1,14160.9,STANDING,81.86,-0.002
1,14194.3,STANDING,81.97,-0.001
1,14227.6,STANDING,82.05,-0.001
1,14262.0,STANDING,82.13,-0.001
1,14302.7,STANDING,82.20,-0.001
1,14327.8,STANDING,82.25,-0.001
1,14361.0,STANDING,82.31,-0.000
1,14394.4,STANDING,82.24,0.003
1,14427.8,STANDING,82.06,0.004
1,14460.8,STANDING,81.85,0.005
1,14494.5,STANDING,81.68,0.004
1,14527.5,STANDING,81.56,0.003
1,14561.1,STANDING,81.45,0.004
1,14595.3,STANDING,81.37,0.003
1,14627.7,STANDING,81.30,0.003
1,14661.0,STANDING,81.26,0.002
1,14694.2,STANDING,81.24,0.002
1,14728.8,STANDING,81.22,0.001
1,14760.8,STANDING,81.20,0.001
1,14794.2,STANDING,81.18,0.000
1,14828.6,STANDING,81.18,0.000
1,14860.9,STANDING,81.14,0.001
1,14894.4,STANDING,81.13,0.001
1,14927.5,STANDING,81.12,0.000
1,14961.1,STANDING,81.15,-0.000
1,14995.2,STANDING,81.18,-0.002
1,15027.5,STANDING,81.20,-0.001
1,15060.9,STANDING,81.24,-0.000
1,15094.2,STANDING,81.28,-0.001
1,15127.8,STANDING,81.35,-0.003
1,15161.1,STANDING,81.41,-0.001
1,15194.3,STANDING,81.49,-0.002
1,15227.7,STANDING,81.53,-0.002
1,15261.0,STANDING,81.56,-0.002
1,15294.1,STANDING,81.58,-0.000
1,15327.7,STANDING,81.63,-0.000
1,15360.9,STANDING,81.66,-0.002
1,15395.1,STANDING,81.71,-0.001
1,15427.6,STANDING,81.77,-0.004
1,15460.8,STANDING,81.75,-0.002
1,15494.4,STANDING,81.67,0.003
1,15527.8,STANDING,81.59,0.004
1,15562.2,STANDING,81.52,0.002
1,15594.5,STANDING,81.49,0.002
1,15627.8,STANDING,81.47,0.001
1,15661.0,STANDING,81.49,-0.004
1,15694.4,STANDING,81.49,-0.002
1,15727.8,STANDING,81.49,-0.001
1,15760.8,STANDING,81.49,-0.001
1,15794.1,STANDING,81.50,-0.001
1,15827.7,STANDING,81.51,-0.000
1,15860.9,STANDING,81.52,0.000
1,15895.2,STANDING,81.61,-0.001
1,15928.7,STANDING,81.74,-0.001
1,15961.1,STANDING,81.85,-0.002
1,15995.2,STANDING,81.90,-0.002
1,16027.7,STANDING,81.89,-0.001
1,16061.1,STANDING,81.85,-0.001
1,16094.3,STANDING,81.81,-0.000
1,16128.6,STANDING,81.80,-0.000
1,16161.0,STANDING,81.80,-0.000
1,16194.6,STANDING,81.83,0.000
1,16227.5,STANDING,81.85,0.001
1,16261.0,STANDING,81.86,0.000
1,16294.2,STANDING,81.86,0.003
1,16327.7,STANDING,81.87,0.001
1,16360.9,STANDING,81.82,-0.003
1,16395.3,STANDING,81.74,-0.002
1,16427.7,STANDING,81.61,-0.000
1,16460.8,STANDING,81.54,0.001
1,16494.4,STANDING,81.50,-0.000
1,16527.5,STANDING,81.47,0.001
1,16562.0,STANDING,81.46,0.000
1,16595.2,STANDING,81.47,0.000
1,16627.7,STANDING,81.49,-0.000
1,16661.8,STANDING,81.58,-0.001
1,16694.2,STANDING,81.67,-0.002
1,16735.9,STANDING,81.77,-0.001
1,16769.3,STANDING,81.81,-0.001
1,16803.6,STANDING,81.80,0.001
1,16837.0,STANDING,81.78,0.001
1,16860.9,STANDING,81.71,0.006
1,16894.1,STANDING,81.66,0.005
1,16927.5,STANDING,81.60,0.003
1,16961.1,STANDING,81.52,0.005
1,16994.4,STANDING,81.48,0.002
1,17027.5,STANDING,81.40,-0.000
1,17060.9,STANDING,81.34,0.001
1,17094.2,STANDING,81.30,0.001
1,17135.8,STANDING,81.29,-0.000
1,17161.0,STANDING,81.29,-0.000
1,17194.3,STANDING,81.29,0.000
1,17235.9,STANDING,81.29,0.000
1,17269.4,STANDING,81.29,0.001
1,17302.6,STANDING,81.35,-0.001
1,17327.5,STANDING,81.42,-0.001
1,17361.1,STANDING,81.53,-0.000
1,17395.2,STANDING,81.60,-0.001
1,17427.8,STANDING,81.66,0.000
1,17460.8,STANDING,81.72,-0.002
1,17495.4,STANDING,81.63,-0.001
1,17536.3,STANDING,81.52,0.002
1,17560.9,STANDING,81.44,0.003
1,17594.2,STANDING,81.38,0.001
1,17627.8,STANDING,81.33,0.001
1,17661.1,STANDING,81.32,-0.000
1,17694.4,STANDING,81.32,-0.000
1,17727.8,STANDING,81.33,0.000
1,17770.3,STANDING,81.36,-0.000
1,17794.2,STANDING,81.47,-0.002
1,17827.8,STANDING,81.60,-0.003
1,17862.2,STANDING,81.73,-0.002
1,17894.2,STANDING,81.84,-0.002
1,17928.5,STANDING,81.96,-0.001
1,17960.8,STANDING,82.05,-0.003
1,17994.4,STANDING,82.01,-0.001
1,18027.6,STANDING,81.82,0.003
1,18061.1,STANDING,81.69,0.002
1,18094.2,STANDING,81.63,-0.000
1,18127.5,STANDING,81.59,-0.000
1,18162.0,STANDING,81.57,0.000
1,18202.6,STANDING,81.59,0.001
1,18227.7,STANDING,81.61,-0.000
1,18262.0,STANDING,81.54,0.001
1,18302.6,STANDING,81.46,0.002
1,18336.0,STANDING,81.39,0.002
1,18361.0,STANDING,81.33,0.002
1,18395.2,STANDING,81.26,0.001
1,18428.7,STANDING,81.20,0.001
1,18461.2,STANDING,81.15,0.001
1,18495.3,STANDING,81.13,0.001
1,18527.6,STANDING,81.10,0.001
1,18561.1,STANDING,81.13,-0.002
1,18594.3,STANDING,81.16,-0.001
1,18627.5,STANDING,81.21,-0.003
1,18660.9,STANDING,81.26,-0.003
1,18694.1,STANDING,81.33,-0.001
1,18727.5,STANDING,81.46,-0.002
1,18760.8,STANDING,81.64,-0.002
1,18794.2,STANDING,81.80,-0.004
1,18827.6,STANDING,81.87,-0.002
1,18860.8,STANDING,81.85,-0.000
1,18894.2,STANDING,81.80,0.002
1,18927.7,STANDING,81.77,0.001
1,18960.8,STANDING,81.72,0.000
1,19002.9,STANDING,81.69,0.000
1,19027.5,STANDING,81.71,-0.000
1,19060.9,STANDING,81.77,-0.001
1,19094.2,STANDING,81.84,-0.002
1,19136.9,STANDING,81.85,-0.001
1,19161.0,STANDING,81.81,0.000
1,19194.4,STANDING,81.69,0.003
1,19227.8,STANDING,81.56,0.003
1,19269.3,STANDING,81.43,0.004
1,19303.6,STANDING,81.37,0.002
1,19327.6,STANDING,81.32,0.000
1,19361.2,STANDING,81.29,-0.000
1,19394.2,STANDING,81.28,-0.001
1,19427.5,STANDING,81.38,-0.000
1,19460.8,STANDING,81.46,-0.002
1,19502.0,STANDING,81.50,-0.001
1,19527.7,STANDING,81.53,-0.000
1,19560.8,STANDING,81.61,-0.001
1,19594.2,STANDING,81.74,-0.002
1,19635.9,STANDING,81.86,-0.003
1,19660.9,STANDING,81.99,-0.002
1,19702.7,STANDING,82.08,-0.003
1,19727.5,STANDING,82.15,-0.002
1,19760.9,STANDING,82.21,-0.002
1,19795.2,STANDING,82.21,0.001
1,19827.5,STANDING,82.12,0.002
1,19868.6,STANDING,82.03,0.002
1,19902.0,STANDING,81.97,-0.000
1,19927.8,STANDING,82.00,0.000
1,19961.1,STANDING,82.06,-0.000
1,19994.4,STANDING,82.14,-0.001
1,20027.6,STANDING,82.24,-0.002
1,20069.3,STANDING,82.35,-0.003
1,20102.6,STANDING,82.47,-0.004
1,20137.1,STANDING,82.58,-0.003
1,20168.3,STANDING,82.69,-0.004
1,20201.6,STANDING,82.80,-0.004
1,20228.6,STANDING,82.89,-0.002
1,20261.1,STANDING,82.96,-0.002
1,20294.2,STANDING,83.00,-0.001
1,20336.0,STANDING,82.89,0.003
1,20369.2,STANDING,82.74,0.005
1,20395.1,STANDING,82.58,0.009
1,20427.5,STANDING,82.21,0.012
1,20461.0,STANDING,81.87,0.010
1,20495.2,STANDING,81.55,0.012
1,20527.6,STANDING,81.23,0.009
1,20562.1,STANDING,80.91,0.007
1,20595.2,STANDING,80.57,0.007
1,20627.5,STANDING,80.20,0.003
1,20661.1,STANDING,79.71,0.003
1,20695.3,STANDING,79.13,0.001
1,20728.6,STANDING,78.39,0.005
1,20761.1,STANDING,77.43,0.002
1,20794.5,STANDING,76.25,-0.001
1,20835.9,STANDING,75.07,-0.010
1,20869.3,STANDING,74.30,-0.025
1,20903.6,STANDING,73.68,-0.027
1,20935.9,STANDING,73.05,-0.045
1,20969.4,STANDING,73.01,-0.072
1,21002.8,STANDING,72.63,-0.065
1,21027.5,STANDING,72.17,-0.053
1,21060.8,STANDING,71.72,-0.057
1,21094.2,STANDING,71.09,-0.047
1,21127.8,STANDING,70.03,-0.029
1,21161.0,STANDING,68.69,-0.019
1,21202.6,STANDING,67.42,-0.010
1,21236.0,STANDING,66.40,-0.005
1,21269.6,STANDING,65.05,-0.005
1,21302.6,STANDING,63.89,-0.017
1,21327.5,STANDING,63.08,-0.032
1,21369.6,STANDING,62.33,-0.045
1,21394.2,STANDING,61.41,-0.044
1,21427.7,STANDING,60.83,-0.056
1,21462.0,STANDING,60.33,-0.037
1,21495.2,STANDING,59.03,-0.034
1,21527.6,STANDING,58.48,-0.016
1,21561.1,STANDING,57.32,-0.014
1,21594.2,STANDING,56.23,-0.012
1,21636.0,STANDING,55.14,-0.011
1,21669.3,STANDING,53.83,-0.006
1,21703.7,STANDING,52.28,-0.004
1,21727.5,STANDING,51.17,-0.013
1,21770.4,STANDING,50.38,-0.015
1,21794.2,STANDING,49.96,-0.041
1,21828.6,STANDING,50.08,-0.067
1,21862.0,STANDING,50.58,-0.102
1,21895.3,STANDING,51.68,-0.158
1,21927.8,STANDING,53.13,-0.185
1,21969.3,STANDING,54.41,-0.159
1,22003.6,STANDING,55.31,-0.152
1,22027.7,STANDING,56.03,-0.211
1,22060.8,STANDING,56.92,-0.163
1,22094.4,STANDING,58.23,-0.169
1,22127.8,STANDING,59.82,-0.188
1,22160.9,STANDING,61.58,-0.170
1,22195.5,STANDING,63.38,-0.147
1,22228.6,STANDING,64.44,-0.091
1,22261.1,STANDING,65.10,-0.049
1,22295.2,STANDING,65.94,-0.072
1,22327.7,STANDING,66.95,-0.045
1,22369.6,STANDING,68.11,-0.031
1,22394.3,STANDING,68.69,0.011
1,22427.8,STANDING,68.97,0.018
1,22461.1,STANDING,69.11,0.021
1,22495.2,STANDING,68.99,-0.048
1,22527.5,STANDING,68.27,-0.017
1,22561.1,STANDING,67.38,-0.006
1,22594.6,STANDING,66.06,-0.013
1,22627.7,STANDING,64.41,-0.011
1,22669.7,STANDING,62.16,-0.001
1,22703.0,STANDING,59.61,0.003
1,22727.5,STANDING,57.22,0.015
1,22769.3,STANDING,55.23,-0.006
1,22802.8,STANDING,53.25,-0.003
1,22836.4,STANDING,51.92,-0.009
1,22869.2,STANDING,50.71,-0.004
1,22894.3,STANDING,49.26,0.004
1,22928.0,STANDING,47.61,0.000
1,22960.9,STANDING,45.45,0.016
1,22994.3,STANDING,42.92,0.020
1,23027.8,STANDING,40.30,0.031
1,23069.6,STANDING,37.56,0.026
1,23102.5,STANDING,34.89,0.030
1,23127.6,STANDING,32.49,0.003
1,23169.3,STANDING,30.07,-0.013
1,23194.4,STANDING,28.07,-0.052
1,23227.6,STANDING,26.71,-0.065
1,23270.3,STANDING,25.64,-0.139
1,23302.6,STANDING,24.66,-0.206
1,23336.4,STANDING,23.85,-0.232
1,23361.9,STANDING,23.06,-0.271
1,23394.4,STANDING,22.32,-0.281
1,23428.8,STANDING,21.47,-0.211
1,23461.1,STANDING,20.76,-0.194
1,23494.5,STANDING,20.03,-0.163
1,23527.5,STANDING,19.56,-0.171
1,23560.8,STANDING,18.92,-0.178
1,23602.6,STANDING,18.27,-0.079
1,23627.6,STANDING,17.68,-0.016
1,23660.8,STANDING,17.02,-0.015
1,23695.3,STANDING,16.06,-0.035
1,23727.8,STANDING,15.05,-0.006
1,23769.3,STANDING,14.01,-0.030
1,23794.4,STANDING,13.19,-0.040
1,23827.8,STANDING,12.40,-0.023
1,23862.0,STANDING,11.62,-0.010
1,23894.2,STANDING,10.95,-0.002
1,23927.8,STANDING,10.33,0.003
1,23961.0,STANDING,9.65,0.004
1,23994.4,STANDING,8.89,0.004
1,24027.5,STANDING,8.24,-0.010
1,24062.0,STANDING,7.54,-0.070
1,24094.2,STANDING,6.83,-0.112
1,24136.1,STANDING,6.21,-0.082
1,24160.9,STANDING,5.78,-0.090
1,24202.6,STANDING,5.52,-0.090
1,24227.5,STANDING,5.28,-0.143
1,24260.9,STANDING,5.09,-0.096
1,24302.6,STANDING,4.83,-0.081
1,24336.0,STANDING,4.62,-0.052
1,24369.5,STANDING,4.46,-0.078
1,24394.3,STANDING,4.35,-0.109
1,24435.9,STANDING,4.29,-0.093
1,24461.2,STANDING,4.28,-0.092
1,24494.4,STANDING,4.29,-0.074
1,24536.0,STANDING,4.25,-0.067
1,24569.5,STANDING,4.14,-0.024
1,24594.2,STANDING,3.90,-0.056
1,24635.9,STANDING,3.51,-0.037
1,24669.2,STANDING,3.00,-0.035
1,24694.3,STANDING,2.43,-0.010
1,24736.9,STANDING,1.56,0.004
1,24769.3,STANDING,1.25,0.055
1,24802.9,STANDING,1.60,0.048
1,24835.9,STANDING,2.40,0.062
1,24869.2,STANDING,3.56,0.058
1,24894.2,STANDING,4.67,0.103
1,24927.8,STANDING,5.84,0.064
1,24969.6,STANDING,7.07,0.034
1,25002.5,STANDING,8.08,0.011
1,25027.5,STANDING,8.88,-0.001
1,25062.1,STANDING,9.56,-0.009
1,25095.3,STANDING,10.06,-0.012
1,25127.8,STANDING,10.41,-0.010
1,25169.3,STANDING,10.68,-0.008
1,25202.8,STANDING,10.91,-0.011
1,25236.2,STANDING,11.10,-0.008
1,25260.9,STANDING,11.28,-0.007
1,25295.3,STANDING,11.35,-0.010
1,25335.9,STANDING,11.31,-0.006
