take,t_ms,state,tilt_deg,hipV_per_s
2,66449.3,STANDING,66.78,0.102
2,66474.2,STANDING,66.91,0.049
2,66507.5,STANDING,67.21,0.065
2,66549.3,STANDING,67.21,0.065
2,66574.4,STANDING,68.72,-0.017
2,66607.5,STANDING,69.05,-0.021
2,66649.3,STANDING,68.90,-0.019
2,66682.6,STANDING,68.13,-0.028
2,66715.9,STANDING,69.27,-0.147
2,66750.3,STANDING,69.33,-0.106
2,66782.9,STANDING,70.47,-0.232
2,66816.2,STANDING,69.65,-0.176
2,66849.2,STANDING,69.53,-0.166
2,66882.5,STANDING,68.25,-0.090
2,66916.2,STANDING,66.42,-0.106
2,66940.9,STANDING,64.19,-0.079
2,66983.6,STANDING,62.79,-0.031
2,67016.1,STANDING,60.88,0.011
2,67049.5,STANDING,57.81,0.034
2,67082.8,STANDING,54.48,0.058
2,67116.3,STANDING,50.95,0.085
2,67149.6,STANDING,47.67,0.082
2,67182.9,STANDING,45.00,0.081
2,67216.3,STANDING,42.32,0.083
2,67250.2,STANDING,39.52,0.058
2,67283.5,STANDING,37.04,0.038
2,67316.0,STANDING,34.87,0.027
2,67349.7,STANDING,32.77,0.018
2,67383.5,STANDING,30.56,0.042
2,67416.5,STANDING,28.45,0.076
2,67449.5,STANDING,26.53,0.087
2,67482.9,STANDING,25.10,0.057
2,67516.1,STANDING,23.86,0.027
2,67549.6,STANDING,22.98,0.013
2,67583.0,STANDING,22.39,0.003
2,67617.0,STANDING,22.35,-0.010
2,67649.2,STANDING,22.75,-0.049
2,67682.9,STANDING,23.24,-0.069
2,67716.3,STANDING,23.44,-0.059
2,67749.2,STANDING,23.03,-0.035
2,67782.5,STANDING,22.15,0.023
2,67817.0,STANDING,20.90,-0.042
2,67849.7,STANDING,19.79,-0.066
2,67883.7,STANDING,18.80,-0.103
2,67916.0,STANDING,18.12,-0.143
2,67949.3,STANDING,17.57,-0.212
2,67982.6,STANDING,17.04,-0.189
2,68016.3,STANDING,16.71,-0.295
2,68049.6,STANDING,16.92,-0.290
2,68082.5,STANDING,17.36,-0.333
2,68115.8,STANDING,17.68,-0.354
2,68149.2,STANDING,18.05,-0.260
2,68183.0,STANDING,17.77,-0.251
2,68207.7,STANDING,17.80,-0.130
2,68249.4,STANDING,17.72,-0.128
2,68282.6,STANDING,17.46,-0.147
2,68316.1,STANDING,16.83,-0.058
2,68349.5,STANDING,16.05,-0.083
2,68382.5,STANDING,15.31,-0.076
2,68416.0,STANDING,14.48,-0.107
2,68449.2,STANDING,13.63,-0.077
2,68482.8,STANDING,12.88,-0.063
2,68516.3,STANDING,12.07,-0.093
2,68549.4,STANDING,11.12,-0.080
2,68583.0,STANDING,10.03,-0.068
2,68616.0,STANDING,8.88,-0.070
2,68649.6,STANDING,7.57,0.000
2,68682.5,STANDING,6.14,0.042
2,68716.0,STANDING,4.96,0.110
2,68749.4,STANDING,4.11,0.124
2,68782.6,STANDING,3.52,0.153
2,68816.3,STANDING,3.15,0.123
2,68849.6,STANDING,2.82,0.092
2,68882.5,STANDING,2.46,0.114
2,68915.9,STANDING,2.08,0.109
2,68949.6,STANDING,1.76,0.120
2,68983.0,STANDING,1.69,0.131
2,69016.2,STANDING,1.54,0.114
2,69049.2,STANDING,1.57,0.114
2,69082.8,STANDING,1.66,0.108
2,69108.6,STANDING,1.73,0.087
2,69149.5,STANDING,1.89,0.072
2,69182.7,STANDING,1.98,0.044
2,69215.9,STANDING,1.98,0.021
2,69249.5,STANDING,1.98,0.047
2,69282.5,STANDING,1.90,0.085
2,69315.8,STANDING,1.87,0.137
2,69349.1,STANDING,1.82,0.196
2,69382.5,STANDING,1.68,0.204
2,69416.2,STANDING,1.51,0.208
2,69450.2,STANDING,1.22,0.208
2,69482.8,STANDING,0.87,0.224
2,69516.2,STANDING,0.58,0.228
2,69549.2,STANDING,0.49,0.192
2,69583.6,STANDING,0.41,0.226
2,69616.3,STANDING,0.52,0.182
2,69649.3,STANDING,0.51,0.257
2,69683.6,STANDING,0.66,0.215
2,69716.3,STANDING,0.86,0.232
2,69749.7,STANDING,1.20,0.205
2,69782.9,STANDING,1.51,0.216
2,69815.8,STANDING,1.67,0.255
2,69849.3,STANDING,1.88,0.254
2,69882.8,STANDING,1.92,0.243
2,69916.2,STANDING,1.83,0.225
2,69949.2,STANDING,1.76,0.234
2,69983.5,STANDING,1.72,0.233
2,70016.9,STANDING,1.74,0.232
2,70049.5,STANDING,1.85,0.220
2,70082.6,STANDING,1.90,0.250
2,70115.9,STANDING,1.93,0.278
2,70149.6,STANDING,1.93,0.270
2,70182.5,STANDING,1.92,0.303
2,70215.9,STANDING,1.86,0.278
2,70249.6,STANDING,1.81,0.308
2,70282.5,STANDING,1.66,0.240
2,70316.0,STANDING,1.45,0.310
2,70349.6,STANDING,1.29,0.240
2,70382.7,STANDING,1.21,0.255
2,70416.0,STANDING,1.22,0.147
2,70449.3,STANDING,1.37,0.098
2,70483.8,STANDING,1.66,0.036
2,70515.8,STANDING,1.91,0.065
2,70549.5,STANDING,2.14,0.121
2,70583.0,STANDING,2.38,0.332
2,70616.2,STANDING,2.60,0.408
2,70649.6,FALLING,2.84,0.635
2,70682.7,FALLING,3.11,0.495
2,70717.0,FALLING,3.31,0.375
2,70749.5,FALLING,3.39,0.302
2,70783.0,FALLING,3.42,0.154
2,70816.0,FALLING,3.61,0.163
2,70849.8,FALLING,3.70,0.216
2,70882.5,FALLING,3.78,0.100
2,70916.3,FALLING,3.83,0.171
2,70949.6,FALLING,3.99,0.162
2,70982.5,FALLING,4.22,0.148
2,71015.8,FALLING,4.36,0.165
2,71049.2,FALLING,4.40,0.275
2,71082.5,FALLING,4.44,0.248
2,71116.1,FALLING,4.50,0.281
2,71150.2,FALLING,4.62,0.261
2,71182.5,FALLING,4.71,0.266
2,71215.8,FALLING,4.59,0.251
2,71249.6,FALLING,4.28,0.169
2,71283.6,FALLING,4.32,0.276
2,71315.8,FALLING,4.26,0.361
2,71349.5,FALLING,4.08,0.432
2,71383.0,FALLING,3.69,0.343
2,71416.0,FALLING,3.43,0.604
2,71449.2,FALLING,3.06,0.426
2,71482.5,FALLING,2.79,0.450
2,71516.0,FALLING,2.71,0.367
2,71549.4,FALLING,2.16,0.142
2,71583.0,FALLING,1.95,0.359
2,71616.0,FALLING,1.90,0.367
2,71649.3,FALLING,1.82,0.379
2,71682.9,STANDING,1.83,0.306
2,71716.2,STANDING,1.89,0.295
2,71749.2,STANDING,1.90,0.195
2,71782.8,STANDING,1.91,0.168
2,71816.3,STANDING,1.87,0.124
2,71849.3,STANDING,1.74,0.161
2,71882.5,STANDING,1.77,0.257
2,71907.5,STANDING,1.81,0.282
2,71949.2,STANDING,1.87,0.285
2,71974.4,STANDING,1.83,0.203
2,72015.9,STANDING,1.84,0.149
2,72049.3,STANDING,1.83,0.250
2,72082.7,STANDING,1.89,0.225
2,72116.2,STANDING,1.93,0.094
2,72149.2,STANDING,1.98,0.168
2,72182.5,STANDING,2.04,0.137
2,72215.9,STANDING,2.07,0.100
2,72249.3,STANDING,2.07,0.093
2,72283.0,STANDING,2.05,0.063
2,72316.8,STANDING,2.02,0.033
2,72350.2,STANDING,1.96,0.008
2,72383.0,STANDING,1.92,-0.005
2,72417.0,STANDING,1.79,-0.037
2,72449.2,STANDING,1.62,-0.021
2,72482.5,STANDING,1.51,-0.013
2,72516.1,STANDING,1.37,-0.026
2,72549.3,STANDING,1.27,0.014
2,72582.6,STANDING,1.30,0.079
2,72616.0,STANDING,1.31,0.173
2,72649.5,STANDING,1.30,0.126
2,72683.5,STANDING,1.30,0.198
2,72716.2,STANDING,1.36,0.287
2,72749.3,STANDING,1.28,0.198
2,72782.7,STANDING,1.20,0.310
2,72815.9,STANDING,1.12,0.235
2,72849.2,STANDING,1.03,0.224
2,72882.5,STANDING,0.97,0.292
2,72916.0,STANDING,0.89,0.275
2,72950.3,STANDING,0.79,0.229
2,72983.6,STANDING,0.71,0.367
2,73016.0,STANDING,0.61,0.320
2,73049.3,STANDING,0.47,0.376
2,73082.8,STANDING,0.36,0.258
2,73116.2,STANDING,0.26,0.312
2,73149.7,STANDING,0.21,0.159
2,73183.6,STANDING,0.19,0.294
2,73216.3,STANDING,0.31,0.330
2,73250.3,STANDING,0.39,0.379
2,73282.5,STANDING,0.40,0.278
2,73316.3,STANDING,0.46,0.087
2,73349.6,STANDING,0.54,0.139
2,73382.5,STANDING,0.61,0.221
2,73416.5,STANDING,0.78,0.120
2,73449.2,STANDING,0.69,0.251
2,73482.6,STANDING,0.52,0.288
2,73515.8,STANDING,0.37,0.361
2,73550.5,STANDING,0.35,0.234
2,73582.5,STANDING,0.34,0.215
2,73616.2,STANDING,0.44,0.110
2,73649.5,STANDING,0.46,0.201
2,73682.9,STANDING,0.47,0.128
2,73717.0,STANDING,0.34,0.066
2,73749.2,STANDING,0.25,0.133
2,73782.9,STANDING,0.17,0.078
2,73816.5,STANDING,0.11,0.110
2,73849.2,STANDING,0.14,0.116
2,73882.7,STANDING,0.19,0.054
2,73915.9,STANDING,0.24,0.043
2,73949.7,STANDING,0.26,0.053
2,73982.5,STANDING,0.28,0.042
2,74016.0,STANDING,0.33,0.026
2,74049.3,STANDING,0.40,0.054
2,74082.8,STANDING,0.41,0.029
2,74115.9,STANDING,0.63,-0.009
2,74149.2,STANDING,0.74,0.058
2,74182.6,STANDING,0.84,-0.041
2,74215.4,STANDING,0.85,-0.015
2,74249.3,STANDING,0.88,-0.010
2,74283.7,STANDING,0.92,-0.039
2,74315.3,STANDING,0.91,-0.032
2,74349.3,STANDING,0.89,-0.053
2,74382.8,STANDING,0.82,0.008
3,74415.8,STANDING,0.79,-0.127
3,74450.2,STANDING,0.70,-0.060
3,74482.5,STANDING,0.70,-0.019
3,74516.2,STANDING,0.71,0.015
3,74548.3,STANDING,0.66,0.022
3,74581.6,STANDING,0.66,0.221
3,74616.3,STANDING,0.66,0.129
3,74650.4,STANDING,0.65,0.088
3,74682.7,STANDING,0.62,0.076
3,74716.2,STANDING,0.57,-0.001
3,74749.5,STANDING,0.53,-0.031
3,74782.7,STANDING,0.49,-0.019
3,74815.2,STANDING,0.53,-0.085
3,74848.3,STANDING,0.61,-0.057
3,74882.5,STANDING,0.69,-0.028
3,74907.6,STANDING,0.71,-0.036
3,74949.3,STANDING,0.71,-0.144
3,74983.5,STANDING,0.66,-0.057
3,75016.0,STANDING,0.57,-0.029
3,75049.6,STANDING,0.55,-0.011
3,75082.4,STANDING,0.55,-0.006
3,75115.8,STANDING,0.49,-0.021
3,75149.7,STANDING,0.45,0.008
3,75182.6,STANDING,0.42,0.002
3,75216.0,STANDING,0.41,-0.015
3,75249.5,STANDING,0.43,0.102
3,75282.8,STANDING,0.43,0.046
3,75315.8,STANDING,0.41,0.018
3,75349.3,STANDING,0.31,-0.002
3,75382.8,STANDING,0.24,-0.103
3,75416.2,STANDING,0.24,-0.077
3,75449.2,STANDING,0.27,-0.082
3,75482.5,STANDING,0.20,-0.150
3,75515.9,STANDING,0.18,-0.088
3,75549.3,STANDING,0.23,-0.049
3,75583.6,STANDING,0.40,0.024
3,75616.2,STANDING,0.52,0.010
3,75648.3,STANDING,0.59,-0.030
3,75682.5,STANDING,0.62,0.014
3,75716.1,STANDING,0.62,-0.076
3,75749.7,STANDING,0.49,-0.017
3,75782.5,STANDING,0.40,-0.093
3,75816.1,STANDING,0.24,0.033
3,75850.5,STANDING,0.18,0.007
3,75882.5,STANDING,0.19,-0.001
3,75915.9,STANDING,0.20,-0.062
3,75949.2,STANDING,0.24,-0.049
3,75982.9,STANDING,0.24,-0.055
3,76016.2,STANDING,0.28,-0.035
3,76049.1,STANDING,0.37,-0.016
3,76082.7,STANDING,0.37,-0.031
3,76116.2,STANDING,0.31,-0.043
3,76149.2,STANDING,0.32,-0.055
3,76183.0,STANDING,0.29,-0.044
3,76216.2,STANDING,0.22,0.006
3,76249.5,STANDING,0.16,-0.005
3,76282.6,STANDING,0.19,-0.042
3,76316.2,STANDING,0.26,-0.022
3,76349.2,STANDING,0.34,-0.009
3,76382.6,STANDING,0.36,-0.005
3,76416.0,STANDING,0.41,-0.001
3,76449.2,STANDING,0.35,-0.002
3,76483.6,STANDING,0.34,0.001
3,76516.1,STANDING,0.35,-0.001
3,76550.4,STANDING,0.45,-0.004
3,76582.5,STANDING,0.53,-0.090
3,76615.8,STANDING,0.53,-0.078
3,76649.4,STANDING,0.47,-0.229
3,76683.6,STANDING,0.43,-0.340
3,76715.8,STANDING,0.27,-0.357
3,76749.6,STANDING,0.32,-0.599
3,76782.9,STANDING,0.41,-0.581
3,76815.9,STANDING,0.65,-0.472
3,76849.7,STANDING,0.81,-0.565
3,76882.5,STANDING,0.84,-0.496
3,76915.9,STANDING,0.89,-0.395
3,76949.4,STANDING,0.86,-0.556
3,76982.8,STANDING,0.86,-0.648
3,77016.1,STANDING,0.82,-0.701
3,77050.3,STANDING,0.77,-0.580
3,77082.0,STANDING,0.69,-0.853
3,77115.9,STANDING,0.62,-0.456
3,77149.7,STANDING,0.56,-0.606
3,77183.8,STANDING,0.47,-0.705
3,77216.3,STANDING,0.30,-0.691
3,77249.7,STANDING,0.33,-0.580
3,77282.5,STANDING,0.43,-0.478
3,77316.3,STANDING,0.70,-0.647
3,77349.3,STANDING,0.76,-0.820
3,77382.8,STANDING,0.46,-0.927
3,77415.9,STANDING,0.44,-1.245
3,77449.6,STANDING,0.50,-1.183
3,77483.8,STANDING,0.40,-0.627
3,77514.9,STANDING,0.27,-0.655
3,77550.4,STANDING,0.41,-0.485
3,77583.7,STANDING,0.26,-0.617
3,77617.1,STANDING,0.41,-0.566
3,77649.3,STANDING,0.90,-0.523
3,77682.7,STANDING,1.52,-0.494
3,77716.0,STANDING,1.93,-0.470
3,77749.4,STANDING,1.94,-0.507
3,77782.7,STANDING,1.86,-0.295
3,77816.0,STANDING,1.76,-0.296
3,77849.7,STANDING,1.72,-0.333
3,77882.8,STANDING,1.78,-0.266
3,77916.3,STANDING,1.86,-0.264
3,77950.5,STANDING,1.89,-0.265
3,77983.7,STANDING,2.02,-0.264
3,78015.8,STANDING,2.17,-0.287
3,78049.6,STANDING,2.31,-0.341
3,78082.5,STANDING,2.61,-0.334
3,78116.0,STANDING,2.90,-0.349
3,78149.2,STANDING,3.14,-0.369
3,78182.7,STANDING,3.39,-0.352
3,78216.0,STANDING,3.55,-0.337
3,78249.3,STANDING,3.72,-0.379
3,78282.6,STANDING,3.91,-0.347
3,78316.0,STANDING,3.90,-0.308
3,78349.6,STANDING,3.80,-0.302
3,78383.0,STANDING,3.62,-0.309
3,78415.8,STANDING,3.31,-0.321
3,78449.7,STANDING,3.00,-0.264
3,78483.0,STANDING,2.71,-0.233
3,78516.1,STANDING,2.48,-0.219
3,78549.3,STANDING,2.29,-0.218
3,78583.0,STANDING,2.02,-0.135
3,78616.3,STANDING,1.74,-0.187
3,78649.7,STANDING,1.46,-0.193
3,78682.9,STANDING,1.03,-0.229
3,78716.3,STANDING,0.64,-0.224
3,78750.4,STANDING,0.55,-0.187
3,78782.9,STANDING,0.64,-0.188
3,78815.9,STANDING,0.91,-0.179
3,78849.7,STANDING,1.23,-0.171
3,78882.5,STANDING,1.67,-0.173
3,78916.3,STANDING,2.02,-0.190
3,78949.7,STANDING,2.37,-0.197
3,78982.5,STANDING,2.57,-0.187
3,79016.3,STANDING,2.65,-0.183
3,79049.2,STANDING,2.59,-0.193
3,79082.5,STANDING,2.60,-0.216
3,79115.9,STANDING,2.66,-0.237
3,79149.5,STANDING,2.67,-0.220
3,79174.3,STANDING,2.73,-0.184
3,79216.1,STANDING,2.68,-0.140
3,79249.3,STANDING,2.52,-0.120
3,79282.6,STANDING,2.32,-0.091
3,79316.0,STANDING,1.96,-0.078
3,79349.6,STANDING,1.58,-0.069
3,79382.5,STANDING,1.17,-0.058
3,79415.9,STANDING,0.90,-0.051
3,79449.2,STANDING,0.82,-0.040
3,79482.8,STANDING,0.72,-0.032
3,79515.9,STANDING,0.68,-0.021
3,79549.2,STANDING,0.69,-0.021
3,79583.0,STANDING,0.67,-0.014
3,79616.2,STANDING,0.45,-0.012
3,79649.7,STANDING,0.28,-0.014
3,79682.5,STANDING,0.20,-0.017
3,79715.9,STANDING,0.29,-0.014
3,79749.6,STANDING,0.27,-0.009
3,79782.6,STANDING,0.36,-0.024
3,79816.1,STANDING,0.39,-0.048
3,79850.3,STANDING,0.34,-0.064
3,79882.5,STANDING,0.38,-0.039
3,79915.9,STANDING,0.31,-0.019
3,79949.4,STANDING,0.45,-0.011
3,79983.6,STANDING,0.83,-0.003
3,80016.0,STANDING,1.42,-0.027
3,80049.4,STANDING,1.98,-0.061
3,80082.7,STANDING,2.31,-0.055
3,80116.1,STANDING,2.92,-0.062
3,80149.3,STANDING,3.69,-0.050
3,80182.8,STANDING,4.83,-0.044
3,80215.9,STANDING,6.41,-0.036
3,80249.2,STANDING,8.37,-0.019
3,80282.5,STANDING,10.58,0.013
3,80316.2,STANDING,12.99,0.025
3,80349.5,STANDING,15.74,0.035
3,80382.7,STANDING,19.09,0.013
3,80416.3,STANDING,23.12,-0.026
3,80449.5,STANDING,27.88,-0.014
3,80482.5,STANDING,32.82,0.005
3,80516.9,STANDING,37.91,0.001
3,80549.3,STANDING,42.79,-0.000
3,80582.8,STANDING,47.81,0.003
3,80616.1,STANDING,52.07,0.007
3,80649.6,STANDING,55.73,0.021
3,80682.7,STANDING,59.27,0.040
3,80716.1,STANDING,61.99,0.052
3,80749.3,STANDING,64.82,0.079
3,80783.0,STANDING,66.74,0.119
3,80815.8,STANDING,68.24,0.136
3,80849.2,STANDING,69.26,0.134
3,80883.0,STANDING,70.07,0.181
3,80916.2,STANDING,70.70,0.158
3,80949.3,STANDING,71.89,0.126
3,80982.8,STANDING,73.43,0.123
3,81016.3,STANDING,75.07,0.052
3,81049.5,STANDING,77.45,0.035
3,81082.9,STANDING,79.98,0.033
3,81116.2,STANDING,82.68,0.036
3,81149.2,STANDING,84.65,0.033
3,81182.5,STANDING,85.16,0.046
3,81215.9,STANDING,85.79,0.089
3,81240.8,STANDING,85.65,0.075
3,81282.7,STANDING,86.04,0.093
3,81316.0,STANDING,86.06,0.064
3,81349.2,STANDING,86.50,0.070
3,81374.2,STANDING,86.02,0.070
3,81416.9,STANDING,85.42,0.039
3,81449.3,STANDING,85.34,0.033
3,81482.7,STANDING,85.69,0.077
3,81515.8,STANDING,86.15,0.072
3,81549.6,STANDING,86.58,0.074
3,81582.6,STANDING,86.42,0.018
3,81616.3,STANDING,86.54,0.015
3,81649.2,STANDING,87.26,0.056
3,81682.9,STANDING,87.94,0.112
3,81715.9,STANDING,87.57,0.121
3,81749.6,STANDING,84.70,0.253
3,81782.8,STANDING,81.19,0.300
3,81816.2,STANDING,77.55,0.319
3,81849.7,STANDING,72.95,0.356
3,81882.6,STANDING,68.47,0.356
3,81915.8,STANDING,64.62,0.336
3,81949.5,STANDING,61.33,0.280
3,81983.0,STANDING,57.96,0.270
3,82016.4,STANDING,53.82,0.298
3,82049.3,STANDING,49.85,0.297
3,82082.9,STANDING,46.57,0.239
3,82116.3,STANDING,44.40,0.142
3,82149.3,STANDING,43.42,0.072
3,82182.8,STANDING,43.60,0.005
3,82215.9,STANDING,44.53,-0.027
3,82249.5,STANDING,45.86,-0.035
3,82283.0,STANDING,47.68,-0.032
3,82315.9,STANDING,50.07,-0.031
3,82349.3,STANDING,52.63,-0.032
3,82382.5,STANDING,54.99,-0.022
3,82415.8,STANDING,57.30,-0.018
3,82449.7,STANDING,60.42,-0.050
3,82483.0,STANDING,63.86,-0.048
3,82516.0,STANDING,66.62,-0.052
3,82549.3,STANDING,69.62,-0.066
3,82582.7,STANDING,72.35,-0.057
3,82617.0,STANDING,74.54,-0.042
3,82649.6,STANDING,76.45,-0.026
3,82682.5,STANDING,77.80,-0.010
3,82716.3,STANDING,78.98,0.005
3,82749.6,STANDING,80.10,0.005
3,82782.5,STANDING,81.30,0.009
3,82816.9,STANDING,82.18,0.021
3,82849.7,STANDING,82.68,0.032
3,82883.0,STANDING,83.32,0.013
3,82916.0,STANDING,84.35,-0.001
3,82949.2,STANDING,85.65,-0.005
3,82982.9,STANDING,87.20,-0.005
3,83016.2,STANDING,88.14,-0.004
3,83049.4,STANDING,88.21,-0.003
3,83082.5,STANDING,87.71,-0.016
3,83116.2,STANDING,87.00,-0.023
3,83149.2,STANDING,86.19,-0.027
3,83182.7,STANDING,85.42,-0.022
3,83216.0,STANDING,84.78,-0.021
3,83249.3,STANDING,84.29,-0.012
3,83283.6,STANDING,84.08,-0.004
3,83315.8,STANDING,83.99,0.001
3,83349.2,STANDING,84.02,0.002
3,83382.5,STANDING,84.19,0.009
3,83415.9,STANDING,84.36,0.007
3,83449.2,STANDING,84.48,0.006
3,83483.0,STANDING,84.58,0.008
3,83515.9,STANDING,84.64,0.006
3,83549.5,STANDING,84.61,0.006
3,83582.6,STANDING,84.67,0.007
3,83615.9,STANDING,84.88,0.013
3,83650.2,STANDING,85.13,0.013
3,83682.5,STANDING,85.13,0.000
3,83715.8,STANDING,85.26,0.010
3,83749.7,STANDING,85.39,0.010
3,83782.7,STANDING,85.52,0.016
3,83816.3,STANDING,85.66,0.014
3,83849.7,STANDING,85.69,0.010
3,83883.0,STANDING,85.68,0.006
3,83916.3,STANDING,85.79,0.001
3,83949.3,STANDING,85.82,-0.002
3,83982.8,STANDING,85.98,0.002
3,84016.0,STANDING,86.61,-0.022
3,84049.5,STANDING,86.94,-0.010
3,84082.5,STANDING,87.32,-0.023
3,84117.0,STANDING,87.54,-0.038
3,84149.3,STANDING,88.50,-0.017
3,84182.9,STANDING,88.96,-0.002
3,84216.2,STANDING,89.28,0.002
3,84249.3,STANDING,89.08,0.008
3,84282.7,STANDING,88.55,0.016
3,84316.1,STANDING,87.59,0.016
3,84349.2,STANDING,86.06,0.034
3,84382.5,STANDING,84.58,0.019
3,84416.1,STANDING,82.96,0.022
3,84441.1,STANDING,81.46,0.032
3,84482.9,STANDING,79.25,0.055
3,84515.9,STANDING,76.87,0.077
3,84549.4,STANDING,74.68,0.086
3,84583.6,STANDING,72.62,0.091
3,84616.3,STANDING,70.44,0.109
3,84649.6,STANDING,68.19,0.106
3,84682.7,STANDING,66.38,0.083
3,84716.2,STANDING,65.24,0.053
3,84749.4,STANDING,64.09,0.069
3,84782.9,STANDING,62.75,0.035
3,84816.1,STANDING,61.41,0.033
3,84849.6,STANDING,60.13,0.023
3,84882.8,STANDING,59.35,0.036
3,84915.9,STANDING,59.12,0.020
3,84949.2,STANDING,59.39,0.009
3,84982.8,STANDING,59.77,0.011
3,85015.9,STANDING,60.17,0.007
3,85049.2,STANDING,60.44,0.020
3,85083.0,STANDING,60.58,0.011
3,85116.1,STANDING,60.79,0.016
3,85149.4,STANDING,60.66,0.005
3,85182.6,STANDING,60.51,-0.003
3,85216.3,STANDING,60.46,-0.019
3,85249.6,STANDING,60.81,-0.062
3,85282.6,STANDING,61.50,-0.083
3,85316.3,STANDING,61.49,-0.067
3,85349.2,STANDING,61.15,-0.067
3,85383.0,STANDING,61.45,-0.083
3,85415.9,STANDING,61.53,-0.078
3,85449.4,STANDING,61.26,-0.047
3,85482.6,STANDING,61.20,-0.044
3,85515.9,STANDING,60.77,-0.023
3,85549.3,STANDING,60.70,-0.026
3,85583.7,STANDING,61.23,-0.057
3,85616.1,STANDING,61.97,-0.097
3,85649.4,STANDING,62.88,-0.103
3,85682.6,STANDING,63.41,-0.074
3,85715.9,STANDING,64.22,-0.093
3,85749.3,STANDING,64.72,-0.071
3,85782.9,STANDING,64.65,-0.050
3,85816.1,STANDING,64.34,-0.039
3,85849.2,STANDING,63.64,-0.012
3,85882.8,STANDING,62.64,0.024
3,85915.9,STANDING,61.56,0.015
3,85949.3,STANDING,60.16,0.034
3,85982.7,STANDING,58.27,0.018
3,86016.0,STANDING,56.34,0.041
3,86049.2,STANDING,54.79,0.042
3,86082.8,STANDING,53.16,0.047
3,86116.0,STANDING,51.58,0.028
3,86149.3,STANDING,49.42,0.067
3,86182.5,STANDING,46.75,0.061
3,86216.3,STANDING,44.17,0.097
3,86249.2,STANDING,41.75,0.080
3,86283.0,STANDING,39.53,0.051
3,86315.8,STANDING,37.51,0.043
3,86349.2,STANDING,35.71,0.037
3,86382.5,STANDING,34.09,0.017
3,86416.2,STANDING,32.49,0.005
3,86449.8,STANDING,30.99,-0.012
3,86482.9,STANDING,29.65,-0.010
3,86516.1,STANDING,28.36,-0.006
3,86549.3,STANDING,27.24,-0.003
3,86583.0,STANDING,26.19,-0.007
3,86616.3,STANDING,25.10,0.013
3,86649.6,STANDING,23.86,0.033
3,86683.0,STANDING,22.45,0.025
3,86716.3,STANDING,20.85,0.054
3,86749.2,STANDING,19.18,-0.021
3,86782.6,STANDING,17.53,-0.014
3,86816.2,STANDING,15.99,-0.016
3,86849.2,STANDING,14.51,-0.007
3,86882.6,STANDING,13.21,0.003
3,86915.9,STANDING,12.05,-0.003
3,86949.3,STANDING,11.17,-0.021
3,86982.7,STANDING,10.41,-0.033
3,87016.0,STANDING,9.90,-0.093
3,87049.3,STANDING,9.45,-0.096
3,87082.6,STANDING,9.32,-0.204
3,87116.2,STANDING,9.35,-0.153
3,87149.3,STANDING,9.56,-0.202
3,87182.6,STANDING,9.74,-0.246
3,87217.0,STANDING,9.84,-0.246
3,87249.3,STANDING,9.81,-0.214
3,87282.6,STANDING,9.36,-0.240
3,87315.8,STANDING,8.61,-0.168
3,87349.6,STANDING,7.58,-0.105
3,87383.0,STANDING,6.83,-0.088
3,87416.0,STANDING,6.22,-0.089
3,87450.0,STANDING,5.61,-0.009
3,87483.0,STANDING,4.99,0.026
3,87516.0,STANDING,4.38,0.077
3,87549.3,STANDING,3.73,0.163
3,87582.7,STANDING,3.08,0.249
3,87616.9,STANDING,2.65,0.260
3,87649.4,STANDING,2.03,0.271
3,87682.7,STANDING,1.37,0.260
3,87717.0,STANDING,0.91,0.267
3,87749.5,STANDING,0.66,0.248
3,87783.7,STANDING,0.46,0.235
3,87815.9,STANDING,0.48,0.223
3,87849.4,STANDING,0.59,0.251
3,87882.6,STANDING,0.68,0.230
3,87915.9,STANDING,0.67,0.230
3,87949.5,STANDING,0.63,0.245
3,87982.7,STANDING,0.44,0.251
3,88016.1,STANDING,0.50,0.278
3,88049.3,STANDING,0.62,0.275
3,88082.7,STANDING,0.74,0.320
3,88115.9,STANDING,0.80,0.316
3,88149.5,STANDING,0.74,0.329
3,88182.9,STANDING,0.73,0.404
3,88215.9,STANDING,0.84,0.382
3,88250.5,STANDING,0.90,0.379
3,88282.6,STANDING,0.97,0.434
3,88315.9,FALLING,0.90,0.559
3,88349.2,FALLING,0.84,0.467
3,88382.6,FALLING,0.92,0.405
3,88416.4,FALLING,1.12,0.211
3,88450.0,FALLING,1.48,0.269
3,88482.6,FALLING,1.72,0.322
3,88516.4,FALLING,1.73,0.389
3,88549.2,FALLING,1.62,0.517
3,88583.0,FALLING,1.66,0.465
3,88615.9,FALLING,1.68,0.441
3,88649.5,FALLING,1.52,0.691
3,88682.6,FALLING,1.46,0.638
3,88715.9,FALLING,1.45,0.305
3,88749.5,FALLING,1.43,0.338
3,88783.1,FALLING,1.66,0.191
3,88815.9,FALLING,1.88,0.190
3,88849.8,FALLING,1.84,0.152
3,88882.7,FALLING,1.88,0.274
3,88916.0,FALLING,1.85,0.326
3,88949.5,FALLING,1.91,0.330
3,88982.6,FALLING,1.82,0.368
3,89015.8,FALLING,1.80,0.372
3,89049.6,FALLING,1.56,0.694
3,89083.0,FALLING,1.11,0.751
3,89115.9,FALLING,0.69,0.628
3,89149.2,FALLING,0.52,0.526
3,89183.0,FALLING,0.69,0.681
